individual,height_cm,sla,ldmc,species_full,lma,treatment,block,plot,vwc,sample_id,c,n,pH,doc_mg_g,tdn_mg_g,din_mg_g,don_mg_g,nh4_mg_g,nh4_n_mg_g,no3_mg_g,no3_n_mg_g,na_mg_g,k_mg_g,mg_mg_g,ca_mg_g,cl_mg_g,po4_mg_g,so4_mg_g,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF,ectomycorrhizae_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,pcaf,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c,total_n,DOC,TDN,ammonium,nitrate,potassium,calcium,phosphate,sulfate,cations,DIN,DON
3,18,0.321044852559727,385.6828193832598,Carex sp,0.00311482956984635,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
2,17,0.2668293050704226,410.15402167712494,Carex sp,0.00374771429148712,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
1,20,0.25498223910386963,370.6896551724137,Carex sp,0.00392184178597882,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
1,13,0.25507884545454546,376.0102084219481,Carex sp,0.00392035646161883,m,b3,b3a,9.4,CP_B3_M_A_5,1.87,0.12,6.16,64.39,4.05,1.51,2.54,0.5,0.39,4.98,1.12,3.34,17.2,3.27,8.65,10.67,9.99,5.87,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,-0.17937603738715488,0.074257426,1.072607261,0,1.868,0.12460000000000002,11.57,0.7279,0.09,0.894,3.09,1.554,1.7954999999999999,1.0545,236.0824487201568,0.984,-0.2561
2,14,0.3417786548148148,369.215781782757,Carex sp,0.00292587025524407,m,b3,b3a,9.4,CP_B3_M_A_5,1.87,0.12,6.16,64.39,4.05,1.51,2.54,0.5,0.39,4.98,1.12,3.34,17.2,3.27,8.65,10.67,9.99,5.87,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,-0.17937603738715488,0.074257426,1.072607261,0,1.868,0.12460000000000002,11.57,0.7279,0.09,0.894,3.09,1.554,1.7954999999999999,1.0545,236.0824487201568,0.984,-0.2561
3,30,0.2411582228070175,337.39064282997333,Carex sp,0.00414665520569966,m,b3,b3a,9.4,CP_B3_M_A_5,1.87,0.12,6.16,64.39,4.05,1.51,2.54,0.5,0.39,4.98,1.12,3.34,17.2,3.27,8.65,10.67,9.99,5.87,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,-0.17937603738715488,0.074257426,1.072607261,0,1.868,0.12460000000000002,11.57,0.7279,0.09,0.894,3.09,1.554,1.7954999999999999,1.0545,236.0824487201568,0.984,-0.2561
4,22,0.22480684481132077,396.8401486988848,Carex sp,0.00444826313379957,m,b3,b3a,9.4,CP_B3_M_A_5,1.87,0.12,6.16,64.39,4.05,1.51,2.54,0.5,0.39,4.98,1.12,3.34,17.2,3.27,8.65,10.67,9.99,5.87,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,-0.17937603738715488,0.074257426,1.072607261,0,1.868,0.12460000000000002,11.57,0.7279,0.09,0.894,3.09,1.554,1.7954999999999999,1.0545,236.0824487201568,0.984,-0.2561
4,24,0.2581477963364993,399.2864983534577,Carex sp,0.00387374989905583,0,b3,b3b,6.1,CP_B3_CTL_B_5,0.66,0.07,6.08,59.6,5.96,1.41,4.55,0.37,0.28,4.97,1.12,4.61,17.22,2.91,11.62,13.62,10.57,4.65,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.99846675799999,0.28073794,0,22.639509568999998,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.2153143116979548,0.433562867,0.629091218,0,0.6648,0.07220000000000001,10.59,1.059,0.065,0.8835,3.06,2.065,1.8775,0.827,263.12235344502926,0.9484999999999999,0.11050000000000004
3,18,0.23707849988151655,379.2270531400966,Carex sp,0.00421801217950916,0,b3,b3b,6.1,CP_B3_CTL_B_5,0.66,0.07,6.08,59.6,5.96,1.41,4.55,0.37,0.28,4.97,1.12,4.61,17.22,2.91,11.62,13.62,10.57,4.65,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.99846675799999,0.28073794,0,22.639509568999998,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.2153143116979548,0.433562867,0.629091218,0,0.6648,0.07220000000000001,10.59,1.059,0.065,0.8835,3.06,2.065,1.8775,0.827,263.12235344502926,0.9484999999999999,0.11050000000000004
2,22,0.2698176291793313,351.7851293809367,Carex sp,0.00370620705193195,0,b3,b3b,6.1,CP_B3_CTL_B_5,0.66,0.07,6.08,59.6,5.96,1.41,4.55,0.37,0.28,4.97,1.12,4.61,17.22,2.91,11.62,13.62,10.57,4.65,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.99846675799999,0.28073794,0,22.639509568999998,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.2153143116979548,0.433562867,0.629091218,0,0.6648,0.07220000000000001,10.59,1.059,0.065,0.8835,3.06,2.065,1.8775,0.827,263.12235344502926,0.9484999999999999,0.11050000000000004
1,26,0.2493859167441861,350.97241067390325,Carex sp,0.00400984952580853,0,b3,b3b,6.1,CP_B3_CTL_B_5,0.66,0.07,6.08,59.6,5.96,1.41,4.55,0.37,0.28,4.97,1.12,4.61,17.22,2.91,11.62,13.62,10.57,4.65,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.99846675799999,0.28073794,0,22.639509568999998,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.2153143116979548,0.433562867,0.629091218,0,0.6648,0.07220000000000001,10.59,1.059,0.065,0.8835,3.06,2.065,1.8775,0.827,263.12235344502926,0.9484999999999999,0.11050000000000004
4,23,0.27840486956521737,401.2503552145496,Carex sp,0.00359189119630591,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
3,20,0.24918786832298137,448.9230113030497,Carex sp,0.00401303645610814,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
2,13,0.4251941243401759,408.2254379284082,Carex sp,0.00235186693031522,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
1,17,0.3729910509375,360.8605135322693,Carex sp,0.00268102947104638,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
4,22,0.31850449715302487,389.11290322580646,Carex sp,0.00313967309390784,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
3,24,0.29641235139372824,426.68371696504687,Carex sp,0.00337367857748845,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
2,26,0.367426554784689,372.94394091977176,Carex sp,0.00272163235612079,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
1,17,0.2521100220125786,351.7604475156301,Carex sp,0.00396652220335019,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
2,18,0.2221826274661509,387.0182555780933,Carex sp,0.00450080193669664,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
1,17,0.23001564008264463,390.56831922611855,Carex sp,0.00434753045332352,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
4,17,0.2452954322869955,365.055538877214,Carex sp,0.00407671676018002,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
3,24,0.26452962983257233,399.65312190287415,Carex sp,0.00378029486009913,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
1,17,0.2766103307917888,383.054892601432,Carex sp,0.00361519397029579,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
2,25,0.24168725365853655,364.44841447074594,Carex sp,0.00413757856429132,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
3,25,0.26768943309090915,324.1449719244513,Carex sp,0.00373567229925132,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
4,23,0.19814616702997273,398.2300884955752,Carex sp,0.00504677943050361,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
1,27,0.2985660033826638,461.3853503184714,Carex sp,0.00334934315585263,0,b4,b4c,10.9,CP_B4_CTL_C_5,1.59,0.11,6.27,97.65,8.16,1.79,6.36,0.41,0.32,6.53,1.48,3.93,16.19,3.08,14.78,18.78,4.72,7.01,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.60004638996555,5.54481823466863,0.993012134545329,0.991771571985858,0.907990501239656,0.904678220055543,3.39692013683534,3.23699575758315,138,66,0.935263823315433,0.938011477688589,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0.016183849,0,83.37918756699999,51.16974494200001,0.061498624,0,16.543129956999998,48.830255055,40.5,10.5,17,3,0,1.4314173989999999,-0.09342405040602388,0.044270641,1.940529772,0,1.5926,0.11029999999999998,16.65,1.391,0.07,1.114,2.7600000000000002,2.52,0.804,1.1955,272.56482395214215,1.1840000000000002,0.20699999999999985
