individual,height_cm,sla,ldmc,species_full,treatment,block,plot,vwc,pH,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand_0_5,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF_0_5,EMF_5_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c_0_5,total_c_5_15,total_n_0_5,total_n_5_15,DOC_0_5,DOC_5_15,TDN_0_5,TDN_5_15,ammonium_0_5,ammonium_5_15,nitrate_0_5,nitrate_5_15,potassium_0_5,potassium_5_15,calcium_0_5,calcium_5_15,phosphate_0_5,phosphate_5_15,sulfate_0_5,sulfate_5_15,cations_0_5,cations_5_15,DOCtoTDN_0_5,DOCtoTDN_5_15,CN_0_5,CN_5_15,DON_0_5,total_veg_cover,DIN_0_5,DIN_5_15,DON_5_15
3,17,0.24357564780600463,382.8391498294411,Carex sp,bm,b2,b2a,22.4,6.17,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741375,31.5,7.5,19.5,25.75,5.75,1.620013225,0,3.317169934,0,4.4468,2.9998,0.0911,0.08449999999999999,10.53,11.94,1.5759,1.375,0.115,0.18,0.804,0.803,5.83,3.98,2.446,2.403,1.995,1.9705,2.146,1.3115,344.9095918923862,306.84332710316545,1,1,48.81229418221733,1,1.3049789,60.5,0.27092109999999997,0.32116769999999994,1.0538323
2,12,0.1511507664321608,417.6672384219554,Carex sp,bm,b2,b2a,22.4,6.17,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741375,31.5,7.5,19.5,25.75,5.75,1.620013225,0,3.317169934,0,4.4468,2.9998,0.0911,0.08449999999999999,10.53,11.94,1.5759,1.375,0.115,0.18,0.804,0.803,5.83,3.98,2.446,2.403,1.995,1.9705,2.146,1.3115,344.9095918923862,306.84332710316545,1,1,48.81229418221733,1,1.3049789,60.5,0.27092109999999997,0.32116769999999994,1.0538323
1,18,0.3033856155844156,377.3996509598604,Carex sp,bm,b2,b2a,22.4,6.17,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741375,31.5,7.5,19.5,25.75,5.75,1.620013225,0,3.317169934,0,4.4468,2.9998,0.0911,0.08449999999999999,10.53,11.94,1.5759,1.375,0.115,0.18,0.804,0.803,5.83,3.98,2.446,2.403,1.995,1.9705,2.146,1.3115,344.9095918923862,306.84332710316545,1,1,48.81229418221733,1,1.3049789,60.5,0.27092109999999997,0.32116769999999994,1.0538323
4,17,0.36239905135869566,355.6298773690078,Carex sp,b,b2,b2b,15.1,6.05,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.983454819,57.68119384199999,63.76836746499999,0.526461624,0.10413051,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.310112699,2.148097723,0.113455866,1.4916,2.0924,0.02899999999999999,0.07650000000000001,23.64,17.42,2.136,1.174,0.05,0.075,1.1505,1.0005,3.855,3.5149999999999997,3.145,2.12,2.1590000000000003,0.7195,1.4595,1.516,328.54538038311847,244.71946803941228,1,1,51.434482758620696,1,1.8372770500000002,26,0.29872295,0.28425045,0.8897495499999999
3,18,0.321044852559727,385.6828193832598,Carex sp,b,b2,b2b,15.1,6.05,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.983454819,57.68119384199999,63.76836746499999,0.526461624,0.10413051,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.310112699,2.148097723,0.113455866,1.4916,2.0924,0.02899999999999999,0.07650000000000001,23.64,17.42,2.136,1.174,0.05,0.075,1.1505,1.0005,3.855,3.5149999999999997,3.145,2.12,2.1590000000000003,0.7195,1.4595,1.516,328.54538038311847,244.71946803941228,1,1,51.434482758620696,1,1.8372770500000002,26,0.29872295,0.28425045,0.8897495499999999
2,17,0.2668293050704226,410.15402167712494,Carex sp,b,b2,b2b,15.1,6.05,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.983454819,57.68119384199999,63.76836746499999,0.526461624,0.10413051,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.310112699,2.148097723,0.113455866,1.4916,2.0924,0.02899999999999999,0.07650000000000001,23.64,17.42,2.136,1.174,0.05,0.075,1.1505,1.0005,3.855,3.5149999999999997,3.145,2.12,2.1590000000000003,0.7195,1.4595,1.516,328.54538038311847,244.71946803941228,1,1,51.434482758620696,1,1.8372770500000002,26,0.29872295,0.28425045,0.8897495499999999
1,20,0.25498223910386963,370.6896551724137,Carex sp,b,b2,b2b,15.1,6.05,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.8599656598264,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.983454819,57.68119384199999,63.76836746499999,0.526461624,0.10413051,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.310112699,2.148097723,0.113455866,1.4916,2.0924,0.02899999999999999,0.07650000000000001,23.64,17.42,2.136,1.174,0.05,0.075,1.1505,1.0005,3.855,3.5149999999999997,3.145,2.12,2.1590000000000003,0.7195,1.4595,1.516,328.54538038311847,244.71946803941228,1,1,51.434482758620696,1,1.8372770500000002,26,0.29872295,0.28425045,0.8897495499999999
1,13,0.25507884545454546,376.0102084219481,Carex sp,m,b3,b3a,9.4,6.16,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,0.074257426,1.072607261,0,1.868,1.6782,0.12460000000000002,0.10230000000000004,11.57,15.91,0.7279,1.381,0.09,0.065,0.894,0.294,3.09,2.8549999999999995,1.554,2.51,1.7955,0.5445,1.0545,3.0365,236.0824487201568,289.25407353025923,1,1,14.991974317817013,1,0.45606040000000003,17,0.27183959999999996,0.1168871,1.2641129
2,14,0.3417786548148148,369.215781782757,Carex sp,m,b3,b3a,9.4,6.16,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,0.074257426,1.072607261,0,1.868,1.6782,0.12460000000000002,0.10230000000000004,11.57,15.91,0.7279,1.381,0.09,0.065,0.894,0.294,3.09,2.8549999999999995,1.554,2.51,1.7955,0.5445,1.0545,3.0365,236.0824487201568,289.25407353025923,1,1,14.991974317817013,1,0.45606040000000003,17,0.27183959999999996,0.1168871,1.2641129
3,30,0.2411582228070175,337.39064282997333,Carex sp,m,b3,b3a,9.4,6.16,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,0.074257426,1.072607261,0,1.868,1.6782,0.12460000000000002,0.10230000000000004,11.57,15.91,0.7279,1.381,0.09,0.065,0.894,0.294,3.09,2.8549999999999995,1.554,2.51,1.7955,0.5445,1.0545,3.0365,236.0824487201568,289.25407353025923,1,1,14.991974317817013,1,0.45606040000000003,17,0.27183959999999996,0.1168871,1.2641129
4,22,0.22480684481132077,396.8401486988848,Carex sp,m,b3,b3a,9.4,6.16,3.12,7.12,20,36.2,16.9,29,80,63.8,5.38054583768101,5.47071859020234,0.990935886719194,0.991661234190121,0.882010576823905,0.901162072109878,3.80866405958774,3.22625170143728,159,129,0.959912338836759,0.907345112633948,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.205629683,0.190896755,61.53354049700003,77.669679616,0.013708646,0.225396168,38.247121184,21.91402746100001,1,5,18.5,59,0,1.229372937,0.074257426,1.072607261,0,1.868,1.6782,0.12460000000000002,0.10230000000000004,11.57,15.91,0.7279,1.381,0.09,0.065,0.894,0.294,3.09,2.8549999999999995,1.554,2.51,1.7955,0.5445,1.0545,3.0365,236.0824487201568,289.25407353025923,1,1,14.991974317817013,1,0.45606040000000003,17,0.27183959999999996,0.1168871,1.2641129
4,24,0.2581477963364993,399.2864983534577,Carex sp,0,b3,b3b,6.1,6.08,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.998466758,0.28073794,0,22.639509569,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.433562867,0.629091218,0,0.6648,1.3097,0.07220000000000001,0.1347,10.59,15.84,1.059,1.155,0.065,0.065,0.8835,0.855,3.06,2.375,2.065,0.77,1.8775,2.1085000000000003,0.827,1.4825,263.12235344502926,186.2719788898344,1,1,9.20775623268698,1,0.80894485,46.5,0.25005514999999995,0.243617,0.911383
3,18,0.23707849988151655,379.2270531400966,Carex sp,0,b3,b3b,6.1,6.08,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.998466758,0.28073794,0,22.639509569,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.433562867,0.629091218,0,0.6648,1.3097,0.07220000000000001,0.1347,10.59,15.84,1.059,1.155,0.065,0.065,0.8835,0.855,3.06,2.375,2.065,0.77,1.8775,2.1085000000000003,0.827,1.4825,263.12235344502926,186.2719788898344,1,1,9.20775623268698,1,0.80894485,46.5,0.25005514999999995,0.243617,0.911383
2,22,0.2698176291793313,351.7851293809367,Carex sp,0,b3,b3b,6.1,6.08,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.998466758,0.28073794,0,22.639509569,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.433562867,0.629091218,0,0.6648,1.3097,0.07220000000000001,0.1347,10.59,15.84,1.059,1.155,0.065,0.065,0.8835,0.855,3.06,2.375,2.065,0.77,1.8775,2.1085000000000003,0.827,1.4825,263.12235344502926,186.2719788898344,1,1,9.20775623268698,1,0.80894485,46.5,0.25005514999999995,0.243617,0.911383
1,26,0.2493859167441861,350.97241067390325,Carex sp,0,b3,b3b,6.1,6.08,3.12,7.12,20,36.2,16.9,29,80,63.8,4.63287419206148,5.37385845886641,0.982355277428941,0.992180405306855,0.890251391022687,0.905065379519956,3.48474393838845,2.14112292766547,164,36,0.927724381024192,0.804524690812891,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.197662428,0,76.88209006000004,93.998466758,0.28073794,0,22.639509569,6.0015332390000005,47,11,26.5,0,0,3.187962254,0.433562867,0.629091218,0,0.6648,1.3097,0.07220000000000001,0.1347,10.59,15.84,1.059,1.155,0.065,0.065,0.8835,0.855,3.06,2.375,2.065,0.77,1.8775,2.1085000000000003,0.827,1.4825,263.12235344502926,186.2719788898344,1,1,9.20775623268698,1,0.80894485,46.5,0.25005514999999995,0.243617,0.911383
4,23,0.27840486956521737,401.2503552145496,Carex sp,bm,b3,b3c,14.9,6,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.465857546,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.168728909,2.840269967,0.189820022,3.4329,7.1233,0.1021,0.16530000000000003,14.48,15.78,0.8997,1.065,0.05499999999999999,0.065,1.05,0.843,3.95,3.445,2.885,2.32,2.6105,1.836,1.885,1.1115,315.5042410286524,289.64703311693995,1,1,33.62291870714986,1,0.6197975,55.5,0.2799025,0.2409062,0.8240938
3,20,0.24918786832298137,448.9230113030497,Carex sp,bm,b3,b3c,14.9,6,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.465857546,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.168728909,2.840269967,0.189820022,3.4329,7.1233,0.1021,0.16530000000000003,14.48,15.78,0.8997,1.065,0.05499999999999999,0.065,1.05,0.843,3.95,3.445,2.885,2.32,2.6105,1.836,1.885,1.1115,315.5042410286524,289.64703311693995,1,1,33.62291870714986,1,0.6197975,55.5,0.2799025,0.2409062,0.8240938
2,13,0.4251941243401759,408.2254379284082,Carex sp,bm,b3,b3c,14.9,6,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.465857546,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.168728909,2.840269967,0.189820022,3.4329,7.1233,0.1021,0.16530000000000003,14.48,15.78,0.8997,1.065,0.05499999999999999,0.065,1.05,0.843,3.95,3.445,2.885,2.32,2.6105,1.836,1.885,1.1115,315.5042410286524,289.64703311693995,1,1,33.62291870714986,1,0.6197975,55.5,0.2799025,0.2409062,0.8240938
1,17,0.3729910509375,360.8605135322693,Carex sp,bm,b3,b3c,14.9,6,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.465857546,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.168728909,2.840269967,0.189820022,3.4329,7.1233,0.1021,0.16530000000000003,14.48,15.78,0.8997,1.065,0.05499999999999999,0.065,1.05,0.843,3.95,3.445,2.885,2.32,2.6105,1.836,1.885,1.1115,315.5042410286524,289.64703311693995,1,1,33.62291870714986,1,0.6197975,55.5,0.2799025,0.2409062,0.8240938
4,22,0.31850449715302487,389.11290322580646,Carex sp,b,b3,b3d,10.1,5.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.104963918,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.473605175,1.305302068,0.231026915,2.262,4.5731,0.1037,0.1051,18.96,17.45,1.428,1.929,0.065,0.105,1.184,0.564,5.285,5.825,2.74,1.3850000000000002,1.995,0.509,1.011,1.168,351.0496808956586,272.92629434379575,1,1,21.812921890067507,1,1.1100619,38,0.31793809999999995,0.2089401,1.7200599
3,24,0.29641235139372824,426.68371696504687,Carex sp,b,b3,b3d,10.1,5.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.104963918,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.473605175,1.305302068,0.231026915,2.262,4.5731,0.1037,0.1051,18.96,17.45,1.428,1.929,0.065,0.105,1.184,0.564,5.285,5.825,2.74,1.3850000000000002,1.995,0.509,1.011,1.168,351.0496808956586,272.92629434379575,1,1,21.812921890067507,1,1.1100619,38,0.31793809999999995,0.2089401,1.7200599
2,26,0.367426554784689,372.94394091977176,Carex sp,b,b3,b3d,10.1,5.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.104963918,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.473605175,1.305302068,0.231026915,2.262,4.5731,0.1037,0.1051,18.96,17.45,1.428,1.929,0.065,0.105,1.184,0.564,5.285,5.825,2.74,1.3850000000000002,1.995,0.509,1.011,1.168,351.0496808956586,272.92629434379575,1,1,21.812921890067507,1,1.1100619,38,0.31793809999999995,0.2089401,1.7200599
1,17,0.2521100220125786,351.7604475156301,Carex sp,b,b3,b3d,10.1,5.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.104963918,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.473605175,1.305302068,0.231026915,2.262,4.5731,0.1037,0.1051,18.96,17.45,1.428,1.929,0.065,0.105,1.184,0.564,5.285,5.825,2.74,1.3850000000000002,1.995,0.509,1.011,1.168,351.0496808956586,272.92629434379575,1,1,21.812921890067507,1,1.1100619,38,0.31793809999999995,0.2089401,1.7200599
2,18,0.2221826274661509,387.0182555780933,Carex sp,b,b4,b4a,11.6,5.86,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.103880365,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.376850606,1.655450875,0.067294751,1.9333,3.2655,0.1065,0.0915,19.209,18.31,1.8477,1.322,0.05,0.06,1.037,0.773,5.19,4.595000000000001,3.365,1.654,2.2505,0.9225,1.781,1.3095,370.69974975645545,272.50916401892636,1,1,18.153051643192487,1,1.5746167,52.5,0.2730833,0.22121069999999998,1.1007893000000002
1,17,0.23001564008264463,390.56831922611855,Carex sp,b,b4,b4a,11.6,5.86,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.103880365,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.376850606,1.655450875,0.067294751,1.9333,3.2655,0.1065,0.0915,19.209,18.31,1.8477,1.322,0.05,0.06,1.037,0.773,5.19,4.595000000000001,3.365,1.654,2.2505,0.9225,1.781,1.3095,370.69974975645545,272.50916401892636,1,1,18.153051643192487,1,1.5746167,52.5,0.2730833,0.22121069999999998,1.1007893000000002
4,17,0.2452954322869955,365.055538877214,Carex sp,b,b4,b4a,11.6,5.86,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.103880365,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.376850606,1.655450875,0.067294751,1.9333,3.2655,0.1065,0.0915,19.209,18.31,1.8477,1.322,0.05,0.06,1.037,0.773,5.19,4.595000000000001,3.365,1.654,2.2505,0.9225,1.781,1.3095,370.69974975645545,272.50916401892636,1,1,18.153051643192487,1,1.5746167,52.5,0.2730833,0.22121069999999998,1.1007893000000002
3,24,0.26452962983257233,399.65312190287415,Carex sp,b,b4,b4a,11.6,5.86,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.103880365,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.376850606,1.655450875,0.067294751,1.9333,3.2655,0.1065,0.0915,19.209,18.31,1.8477,1.322,0.05,0.06,1.037,0.773,5.19,4.595000000000001,3.365,1.654,2.2505,0.9225,1.781,1.3095,370.69974975645545,272.50916401892636,1,1,18.153051643192487,1,1.5746167,52.5,0.2730833,0.22121069999999998,1.1007893000000002
1,17,0.2766103307917888,383.054892601432,Carex sp,bm,b4,b4b,14.2,6.14,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.17703202,3.255849754,0.161637931,4.1586,5.204,0.1253,0.1147,21.38,14.57,1.353,0.8297,0.065,0.045,1.113,0.823,4.85,4.565,2.9,2.37,2.027,1.765,1.1595,1.109,346.49170188943697,309.05982325683533,1,1,33.189146049481245,1,1.0511008,41.5,0.3018992,0.22085819999999998,0.6088418
2,25,0.24168725365853655,364.44841447074594,Carex sp,bm,b4,b4b,14.2,6.14,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018655,-1.125,7.625,4,6.946386780820096,3035,143.38476765018655,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.17703202,3.255849754,0.161637931,4.1586,5.204,0.1253,0.1147,21.38,14.57,1.353,0.8297,0.065,0.045,1.113,0.823,4.85,4.565,2.9,2.37,2.027,1.765,1.1595,1.109,346.49170188943697,309.05982325683533,1,1,33.189146049481245,1,1.0511008,41.5,0.3018992,0.22085819999999998,0.6088418
